timestamp_s,eeg_1,eeg_2,eeg_3,eeg_4
-0.937500,0.000000,-0.488281,-0.488281,0.000000
-0.933594,1.953125,0.488281,0.976562,1.953125
-0.929688,-8.300781,-1.464844,-2.441406,-5.859375
-0.925781,35.644531,9.277344,13.183594,26.855469
-0.921875,47.851562,31.250000,38.085938,69.824219
-0.917969,-35.156250,46.386719,47.363281,8.300781
-0.914062,5.859375,41.503906,40.527344,-6.835938
-0.910156,107.910156,27.343750,25.390625,64.941406
-0.906250,114.257812,28.808594,27.343750,79.589844
-0.902344,37.597656,35.156250,42.968750,62.988281
-0.898438,-44.921875,44.921875,56.152344,12.695312
-0.894531,-6.347656,47.363281,48.828125,-13.671875
-0.890625,85.449219,33.203125,29.785156,38.574219
-0.886719,99.121094,29.785156,28.808594,67.382812
-0.882812,51.269531,41.015625,35.156250,71.777344
-0.878906,-39.062500,49.316406,50.781250,19.042969
-0.875000,-16.113281,45.410156,56.640625,-14.160156
-0.871094,83.984375,36.132812,37.109375,41.015625
-0.867188,97.656250,30.761719,26.855469,70.312500
-0.863281,50.292969,33.691406,30.273438,63.476562
-0.859375,-41.503906,50.781250,44.921875,9.765625
-0.855469,-27.832031,53.710938,54.199219,-11.230469
-0.851562,78.613281,33.203125,39.550781,42.480469
-0.847656,110.351562,28.808594,27.832031,76.660156
-0.843750,70.312500,34.667969,30.761719,85.449219
-0.839844,-20.507812,43.945312,48.339844,36.132812
-0.835938,-26.855469,45.898438,57.617188,-0.488281
-0.832031,65.917969,25.878906,39.062500,35.644531
-0.828125,107.421875,12.207031,28.320312,73.242188
-0.824219,88.378906,27.343750,33.691406,94.726562
-0.820312,0.976562,56.640625,45.410156,49.804688
-0.816406,-33.203125,62.988281,49.316406,-12.207031
-0.812500,52.734375,47.851562,43.457031,16.601562
-0.808594,121.093750,29.785156,37.597656,86.914062
-0.804688,107.910156,23.437500,35.644531,111.816406
-0.800781,14.648438,47.363281,48.828125,59.570312
-0.796875,-32.226562,50.781250,58.593750,2.441406
-0.792969,47.851562,33.691406,48.339844,12.695312
-0.789062,113.281250,28.808594,31.738281,68.359375
-0.785156,95.703125,29.785156,28.320312,89.355469
-0.781250,13.671875,40.527344,42.968750,57.128906
-0.777344,-43.945312,49.316406,52.246094,0.488281
-0.773438,17.089844,45.410156,44.433594,-2.929688
-0.769531,94.238281,35.156250,30.273438,56.152344
-0.765625,87.402344,33.203125,26.367188,74.707031
-0.761719,10.742188,35.644531,34.667969,43.945312
-0.757812,-52.246094,47.851562,49.316406,-5.859375
-0.753906,0.488281,45.898438,47.363281,-10.742188
-0.750000,90.820312,31.738281,27.343750,50.781250
-0.746094,100.585938,28.320312,25.390625,82.519531
-0.742188,41.015625,41.992188,39.550781,68.359375
-0.738281,-32.714844,60.546875,49.316406,5.859375
-0.734375,2.929688,53.710938,44.433594,-8.300781
-0.730469,105.957031,36.621094,30.273438,68.847656
-0.726562,126.464844,37.109375,28.808594,93.261719
-0.722656,62.500000,44.921875,41.503906,83.007812
-0.718750,-29.296875,53.710938,54.687500,27.343750
-0.714844,-7.324219,48.828125,52.246094,-3.906250
-0.710938,98.144531,35.156250,38.574219,61.035156
-0.707031,121.093750,33.691406,34.667969,92.285156
-0.703125,66.406250,42.480469,38.085938,83.007812
-0.699219,-22.460938,57.617188,51.269531,20.507812
-0.695312,0.000000,58.105469,54.199219,3.417969
-0.691406,103.027344,41.015625,38.574219,71.289062
-0.687500,124.023438,38.574219,29.296875,86.425781
-0.683594,72.265625,45.898438,35.156250,84.472656
-0.679688,-25.878906,61.523438,56.152344,34.179688
-0.675781,-35.156250,61.523438,62.988281,-13.183594
-0.671875,63.476562,38.574219,43.457031,33.691406
-0.667969,111.328125,35.156250,37.109375,76.171875
-0.664062,82.031250,41.015625,39.062500,78.613281
-0.660156,-20.019531,55.175781,52.734375,31.738281
-0.656250,-47.851562,59.570312,57.617188,-15.625000
-0.652344,57.128906,46.875000,41.015625,21.484375
-0.648438,117.675781,40.039062,32.714844,82.031250
-0.644531,92.285156,37.109375,36.621094,97.656250
-0.640625,-0.488281,47.851562,51.269531,43.945312
-0.636719,-38.085938,48.339844,58.593750,-3.417969
-0.632812,47.363281,36.621094,49.316406,20.996094
-0.628906,105.468750,35.644531,37.109375,67.871094
-0.625000,85.449219,41.503906,31.738281,83.984375
-0.621094,3.417969,55.664062,46.875000,50.292969
-0.617188,-44.921875,61.523438,59.082031,-3.417969
-0.613281,26.855469,47.363281,46.386719,4.394531
-0.609375,100.585938,32.714844,29.785156,64.453125
-0.605469,83.984375,28.320312,33.203125,87.890625
-0.601562,15.625000,40.527344,46.875000,68.847656
-0.597656,-34.667969,56.640625,59.082031,6.835938
-0.593750,19.042969,49.316406,52.734375,1.953125
-0.589844,102.050781,35.156250,34.179688,67.382812
-0.585938,106.445312,35.644531,31.250000,94.238281
-0.582031,34.667969,40.527344,43.945312,74.218750
-0.578125,-37.597656,48.828125,58.105469,15.625000
-0.574219,12.207031,45.898438,52.246094,-1.953125
-0.570312,105.468750,31.738281,35.156250,64.453125
-0.566406,104.003906,27.832031,36.132812,91.308594
-0.562500,36.132812,36.621094,48.828125,67.871094
-0.558594,-41.992188,47.363281,63.476562,15.625000
-0.554688,-5.371094,40.039062,57.128906,1.464844
-0.550781,90.332031,25.878906,30.761719,58.105469
-0.546875,96.679688,26.855469,29.785156,81.054688
-0.542969,46.875000,35.644531,41.503906,72.265625
-0.539062,-30.761719,44.921875,57.128906,26.855469
-0.535156,-4.394531,43.457031,55.664062,10.742188
-0.531250,97.167969,32.226562,34.667969,57.617188
-0.527344,122.558594,32.714844,32.714844,87.890625
-0.523438,82.031250,32.226562,40.039062,87.890625
-0.519531,-10.742188,46.875000,55.175781,39.550781
-0.515625,2.441406,49.316406,60.058594,16.601562
-0.511719,103.027344,30.273438,44.921875,68.847656
-0.507812,123.535156,32.226562,34.179688,91.796875
-0.503906,92.773438,34.667969,34.667969,93.261719
-0.500000,9.277344,48.339844,54.199219,49.316406
-0.496094,-5.859375,52.734375,61.035156,15.136719
-0.492188,96.679688,36.132812,43.945312,51.757812
-0.488281,140.136719,31.738281,38.085938,87.402344
-0.484375,103.515625,36.132812,41.015625,99.609375
-0.480469,13.671875,51.269531,53.222656,49.804688
-0.476562,-22.460938,53.710938,58.105469,-2.929688
-0.472656,62.988281,39.550781,52.246094,37.109375
-0.468750,120.605469,32.714844,42.480469,89.843750
-0.464844,80.078125,31.738281,36.132812,86.425781
-0.460938,-13.183594,45.410156,52.734375,40.527344
-0.457031,-41.015625,55.664062,61.035156,-8.789062
-0.453125,37.109375,47.363281,47.851562,7.324219
-0.449219,104.980469,32.714844,39.062500,70.312500
-0.445312,97.656250,21.484375,40.527344,94.238281
