timestamp_s,eeg_1,eeg_2,eeg_3,eeg_4
-0.890625,38.574219,32.714844,53.222656,25.390625
-0.886719,25.878906,36.132812,47.851562,12.207031
-0.882812,9.277344,10.253906,29.785156,-7.812500
-0.878906,27.343750,-3.906250,22.949219,1.953125
-0.875000,33.203125,37.109375,57.128906,29.296875
-0.871094,48.828125,39.062500,56.640625,21.972656
-0.867188,33.691406,38.085938,57.128906,10.742188
-0.863281,5.859375,9.765625,31.738281,-17.089844
-0.859375,16.113281,-18.554688,5.371094,-22.949219
-0.855469,21.972656,29.785156,52.246094,15.625000
-0.851562,34.179688,38.574219,60.546875,15.136719
-0.847656,19.531250,31.250000,53.710938,1.464844
-0.843750,-11.230469,0.488281,32.714844,-20.996094
-0.839844,13.671875,-21.972656,12.207031,-14.160156
-0.835938,32.226562,30.761719,52.734375,29.785156
-0.832031,35.156250,38.574219,60.546875,26.367188
-0.828125,32.226562,31.250000,54.199219,15.136719
-0.824219,12.695312,20.996094,40.527344,3.906250
-0.820312,31.738281,-3.906250,13.671875,0.976562
-0.816406,35.156250,30.273438,44.921875,31.738281
-0.812500,33.203125,34.667969,52.734375,27.343750
-0.808594,41.015625,30.761719,49.316406,20.996094
-0.804688,15.136719,22.460938,37.597656,6.835938
-0.800781,27.832031,-13.183594,2.441406,-8.300781
-0.796875,36.132812,24.902344,36.621094,27.832031
-0.792969,37.597656,51.757812,61.035156,42.480469
-0.789062,48.339844,37.109375,45.898438,24.902344
-0.785156,17.089844,21.484375,30.273438,3.417969
-0.781250,17.578125,-18.066406,-1.953125,-6.835938
-0.777344,32.714844,20.019531,30.761719,32.714844
-0.773438,29.785156,49.804688,55.664062,38.085938
-0.769531,33.203125,27.343750,36.621094,15.136719
-0.765625,-8.300781,12.207031,28.320312,-6.347656
-0.761719,-2.441406,-16.113281,4.882812,-16.601562
-0.757812,45.898438,22.949219,31.250000,39.550781
-0.753906,5.859375,34.667969,36.132812,15.625000
-0.750000,-31.738281,-12.207031,8.300781,-52.246094
-0.746094,1.464844,21.972656,51.269531,-5.371094
-0.742188,37.109375,20.019531,32.226562,16.113281
-0.738281,0.976562,-3.417969,-8.300781,-23.925781
-0.734375,-9.277344,25.878906,31.738281,-6.347656
-0.730469,59.082031,43.945312,62.500000,37.597656
-0.726562,40.039062,45.898438,59.082031,26.855469
-0.722656,18.066406,12.695312,33.691406,-0.976562
-0.718750,41.503906,14.648438,36.132812,13.671875
-0.714844,31.250000,56.152344,78.125000,36.132812
-0.710938,8.789062,41.503906,51.757812,-13.183594
-0.707031,-18.554688,47.851562,44.921875,-34.667969
-0.703125,-31.738281,35.644531,40.527344,-41.503906
-0.699219,-20.996094,31.250000,22.460938,-44.433594
-0.695312,-34.179688,74.707031,48.339844,-36.132812
-0.691406,-32.714844,75.195312,52.246094,-54.199219
-0.687500,-45.410156,81.054688,62.500000,-64.941406
-0.683594,-71.289062,54.199219,46.875000,-89.355469
-0.679688,-60.058594,25.390625,20.019531,-95.214844
-0.675781,-59.570312,71.777344,60.058594,-62.500000
-0.671875,-47.363281,87.402344,71.777344,-63.476562
-0.667969,-43.945312,83.496094,73.242188,-69.824219
-0.664062,-69.335938,54.199219,52.246094,-85.937500
-0.660156,-52.734375,23.437500,24.414062,-90.820312
-0.656250,-34.667969,62.988281,65.429688,-42.480469
-0.652344,-22.460938,71.289062,76.171875,-29.785156
-0.648438,-13.671875,61.035156,63.964844,-37.597656
-0.644531,-25.878906,44.433594,53.222656,-40.039062
-0.640625,-2.929688,11.718750,31.250000,-35.156250
-0.636719,14.648438,45.898438,64.453125,10.742188
-0.632812,23.925781,57.128906,83.007812,21.972656
-0.628906,42.968750,44.921875,78.613281,21.972656
-0.625000,37.109375,42.968750,73.730469,26.855469
-0.621094,39.550781,-1.953125,28.808594,7.812500
-0.617188,53.710938,25.878906,51.269531,42.968750
-0.613281,66.406250,63.476562,83.496094,63.964844
-0.609375,73.242188,44.921875,67.871094,45.898438
-0.605469,45.898438,29.785156,59.082031,35.156250
-0.601562,51.269531,-5.371094,25.878906,21.972656
-0.597656,72.265625,18.066406,47.851562,60.546875
-0.593750,77.636719,52.246094,82.031250,79.589844
-0.589844,91.796875,40.527344,70.800781,62.500000
-0.585938,60.058594,31.738281,57.128906,44.433594
-0.582031,58.593750,1.464844,24.902344,29.785156
-0.578125,80.078125,15.625000,39.550781,60.546875
-0.574219,68.847656,38.574219,61.523438,67.382812
-0.570312,80.566406,29.785156,51.757812,53.222656
-0.566406,65.917969,35.644531,56.152344,50.292969
-0.562500,54.687500,1.464844,23.437500,26.855469
-0.558594,73.730469,1.953125,22.949219,45.410156
-0.554688,76.660156,46.875000,65.917969,70.312500
-0.550781,87.402344,38.574219,56.152344,51.269531
-0.546875,66.406250,38.574219,54.199219,46.875000
-0.542969,50.292969,12.695312,31.738281,28.320312
-0.539062,67.871094,-5.859375,19.531250,27.343750
-0.535156,70.800781,39.550781,68.847656,63.964844
-0.531250,78.125000,35.644531,65.429688,50.292969
-0.527344,57.128906,31.738281,51.269531,28.320312
-0.523438,39.550781,18.066406,33.203125,15.136719
-0.519531,62.500000,0.976562,19.042969,20.019531
-0.515625,63.476562,46.875000,59.082031,53.222656
-0.511719,75.195312,52.246094,62.988281,48.339844
-0.507812,74.218750,45.410156,62.011719,41.992188
-0.503906,38.574219,23.925781,45.410156,21.484375
-0.500000,50.292969,-5.371094,18.066406,14.160156
-0.496094,60.058594,35.644531,61.035156,56.640625
-0.492188,62.988281,46.875000,73.242188,55.175781
-0.488281,58.105469,38.085938,63.476562,39.550781
-0.484375,25.390625,14.160156,40.039062,11.718750
-0.480469,39.550781,-18.554688,7.324219,2.929688
-0.476562,49.316406,24.414062,46.875000,42.480469
-0.472656,48.339844,43.945312,64.941406,41.992188
-0.468750,44.921875,26.367188,51.757812,25.878906
-0.464844,18.066406,17.089844,47.363281,17.089844
-0.460938,29.785156,-13.183594,17.089844,6.835938
-0.457031,43.945312,15.136719,43.945312,36.132812
-0.453125,48.828125,43.457031,72.753906,49.804688
-0.449219,54.687500,32.714844,61.523438,31.738281
-0.445312,29.296875,25.390625,55.664062,15.136719
-0.441406,29.296875,-13.183594,18.066406,-5.371094
-0.437500,40.039062,5.371094,34.179688,20.507812
-0.433594,48.339844,45.410156,73.242188,45.898438
-0.429688,55.664062,28.808594,61.523438,27.832031
-0.425781,27.343750,14.648438,50.292969,9.277344
-0.421875,20.507812,-20.996094,17.089844,-8.789062
-0.417969,37.597656,-2.441406,36.621094,20.996094
-0.414062,41.503906,34.179688,75.195312,45.410156
-0.410156,45.410156,11.718750,57.128906,15.625000
-0.406250,18.554688,7.812500,51.269531,0.000000
-0.402344,17.089844,-15.136719,29.296875,-1.953125
-0.398438,39.550781,-4.394531,38.085938,20.507812
-0.394531,31.250000,24.902344,62.011719,28.808594
-0.390625,41.503906,15.625000,50.781250,16.113281
-0.386719,21.972656,14.648438,53.710938,10.742188
-0.382812,-1.953125,-21.972656,19.531250,-15.625000
-0.378906,26.367188,-22.949219,15.625000,0.000000
-0.375000,33.691406,20.507812,60.546875,30.273438
-0.371094,36.621094,14.160156,54.687500,15.136719
-0.367188,21.972656,14.648438,47.851562,3.906250
-0.363281,1.464844,-16.601562,21.484375,-22.460938
-0.359375,20.507812,-32.714844,7.812500,-14.160156
-0.355469,30.273438,17.089844,53.222656,29.785156
-0.351562,38.085938,18.066406,52.734375,18.066406
-0.347656,20.507812,17.089844,45.410156,0.000000
-0.343750,-4.882812,-0.488281,24.902344,-15.136719
-0.339844,22.460938,-13.183594,14.160156,-8.789062
-0.335938,23.925781,24.902344,52.734375,22.949219
-0.332031,17.089844,15.136719,44.433594,11.718750
-0.328125,20.507812,15.625000,42.968750,4.882812
-0.324219,5.859375,1.953125,31.250000,-5.859375
-0.320312,13.671875,-36.621094,-1.464844,-18.554688
-0.316406,13.183594,5.859375,35.156250,13.671875
