timestamp_s,eeg_1,eeg_2,eeg_3,eeg_4
-0.890625,-171.386719,43.457031,46.386719,-45.410156
-0.886719,-23.925781,31.250000,35.644531,-9.765625
-0.882812,179.687500,21.972656,22.949219,88.867188
-0.878906,197.265625,24.902344,21.484375,116.210938
-0.875000,11.230469,44.433594,36.132812,48.828125
-0.871094,-168.457031,57.128906,49.316406,-32.714844
-0.867188,-53.710938,41.992188,40.039062,-13.183594
-0.863281,179.199219,25.878906,24.414062,86.425781
-0.859375,208.496094,22.460938,23.437500,107.910156
-0.855469,36.132812,35.644531,35.644531,53.222656
-0.851562,-164.550781,54.199219,49.804688,-28.320312
-0.847656,-82.519531,44.921875,45.898438,-24.902344
-0.843750,162.109375,21.484375,29.296875,80.078125
-0.839844,206.542969,19.531250,25.390625,106.445312
-0.835938,67.382812,36.132812,38.085938,65.917969
-0.832031,-145.507812,53.222656,50.781250,-25.390625
-0.828125,-104.980469,44.433594,43.457031,-43.457031
-0.824219,144.531250,19.042969,27.343750,71.289062
-0.820312,211.914062,20.507812,30.273438,114.257812
-0.816406,98.632812,31.738281,38.574219,80.078125
-0.812500,-130.371094,44.433594,47.851562,-15.625000
-0.808594,-125.488281,44.921875,47.851562,-41.015625
-0.804688,124.511719,20.996094,30.273438,62.500000
-0.800781,206.542969,6.835938,24.414062,104.003906
-0.796875,122.558594,14.160156,30.761719,86.914062
-0.792969,-114.257812,35.156250,49.316406,-4.394531
-0.789062,-153.320312,42.480469,48.828125,-46.875000
-0.785156,85.937500,26.855469,27.343750,44.433594
-0.781250,193.847656,16.601562,23.437500,104.980469
-0.777344,145.019531,20.507812,28.320312,105.468750
-0.773438,-86.914062,37.597656,47.363281,6.347656
-0.769531,-167.968750,36.132812,48.339844,-61.035156
-0.765625,54.687500,15.625000,27.343750,16.601562
-0.761719,192.382812,11.718750,24.902344,93.750000
-0.757812,166.992188,19.042969,27.832031,107.421875
-0.753906,-54.687500,40.527344,41.503906,20.507812
-0.750000,-171.875000,46.875000,48.339844,-50.781250
-0.746094,13.671875,27.343750,32.226562,8.789062
-0.742188,180.175781,13.671875,25.878906,93.750000
-0.738281,180.175781,16.601562,27.832031,112.792969
-0.734375,-27.343750,40.039062,42.480469,34.179688
-0.730469,-171.875000,55.175781,51.757812,-39.062500
-0.726562,-13.671875,37.109375,37.597656,0.976562
-0.722656,187.011719,18.554688,24.414062,93.750000
-0.718750,201.171875,18.554688,24.414062,116.699219
-0.714844,-3.906250,37.597656,39.062500,42.968750
-0.710938,-173.828125,45.410156,49.804688,-42.968750
-0.707031,-42.480469,25.878906,35.644531,-21.484375
-0.703125,177.246094,14.160156,24.414062,83.007812
-0.699219,202.148438,20.996094,20.996094,107.910156
-0.695312,27.343750,40.039062,32.226562,44.921875
-0.691406,-159.667969,54.687500,47.363281,-40.039062
-0.687500,-70.800781,43.945312,36.132812,-30.273438
-0.683594,164.062500,20.996094,20.996094,84.472656
-0.679688,209.960938,18.554688,22.949219,110.839844
-0.675781,53.710938,33.691406,33.691406,55.175781
-0.671875,-157.226562,49.804688,45.898438,-33.203125
-0.667969,-101.562500,42.480469,41.015625,-40.527344
-0.664062,145.507812,16.113281,18.554688,64.453125
-0.660156,211.425781,14.648438,17.089844,103.027344
-0.656250,84.472656,31.250000,32.714844,72.265625
-0.652344,-144.042969,49.316406,46.875000,-25.390625
-0.648438,-121.093750,42.968750,41.015625,-52.246094
-0.644531,138.183594,19.531250,22.949219,61.523438
-0.640625,216.308594,14.648438,22.949219,110.351562
-0.636719,116.699219,25.390625,32.714844,89.355469
-0.632812,-113.281250,43.457031,44.921875,-9.765625
-0.628906,-136.718750,44.921875,43.457031,-52.246094
-0.625000,104.980469,20.996094,27.343750,50.781250
-0.621094,208.007812,15.136719,23.925781,106.445312
-0.617188,141.601562,22.949219,27.343750,97.167969
-0.613281,-96.191406,42.480469,43.945312,3.417969
-0.609375,-158.691406,48.339844,47.851562,-49.316406
-0.605469,75.683594,24.902344,29.785156,37.597656
-0.601562,204.589844,14.648438,25.878906,104.980469
-0.597656,162.109375,17.578125,29.785156,110.351562
-0.593750,-68.359375,38.085938,45.898438,20.996094
-0.589844,-170.410156,46.386719,50.292969,-47.851562
-0.585938,31.250000,24.414062,32.714844,16.601562
-0.582031,190.917969,19.042969,27.343750,99.121094
-0.578125,179.687500,25.878906,28.320312,114.257812
-0.574219,-41.992188,37.109375,39.550781,17.578125
-0.570312,-176.269531,41.992188,46.875000,-58.105469
-0.566406,-2.929688,22.460938,33.691406,-2.929688
-0.562500,183.105469,10.742188,24.414062,87.890625
-0.558594,190.429688,22.949219,24.414062,107.421875
-0.554688,-14.160156,44.433594,41.503906,32.226562
-0.550781,-172.851562,55.175781,48.828125,-50.781250
-0.546875,-35.156250,39.062500,34.667969,-20.996094
-0.542969,179.199219,23.437500,25.390625,84.472656
-0.539062,205.078125,20.996094,23.437500,108.886719
-0.535156,14.160156,40.527344,39.062500,38.085938
-0.531250,-165.039062,52.734375,50.781250,-48.828125
-0.527344,-54.199219,31.250000,37.109375,-28.808594
-0.523438,171.875000,12.695312,26.367188,90.820312
-0.519531,204.101562,19.042969,26.855469,117.675781
-0.515625,41.992188,38.574219,35.156250,57.617188
-0.511719,-160.644531,53.710938,44.433594,-30.273438
-0.507812,-88.867188,42.480469,35.156250,-30.761719
-0.503906,155.273438,21.484375,18.066406,75.195312
-0.500000,207.031250,20.996094,15.136719,109.863281
-0.496094,70.800781,35.644531,23.925781,68.359375
-0.492188,-142.089844,56.152344,43.457031,-20.996094
-0.488281,-100.585938,52.734375,42.968750,-30.761719
-0.484375,146.484375,24.902344,20.507812,73.730469
-0.480469,211.425781,18.066406,17.089844,108.398438
-0.476562,103.027344,33.203125,26.855469,82.031250
-0.472656,-125.000000,52.246094,42.968750,-11.230469
-0.468750,-126.464844,47.851562,40.527344,-43.457031
-0.464844,116.699219,22.460938,20.507812,57.617188
-0.460938,203.125000,19.042969,21.484375,107.910156
-0.457031,131.835938,26.367188,28.320312,96.191406
-0.453125,-104.003906,45.410156,42.480469,-0.976562
-0.449219,-150.878906,46.875000,41.992188,-50.292969
-0.445312,83.496094,24.414062,25.878906,43.457031
-0.441406,198.730469,18.066406,21.484375,99.609375
-0.437500,149.902344,20.019531,21.972656,93.750000
-0.433594,-82.031250,43.945312,41.015625,6.835938
-0.429688,-163.085938,48.828125,47.363281,-54.199219
-0.425781,51.757812,23.437500,28.808594,20.019531
-0.421875,194.335938,15.625000,21.484375,94.726562
-0.417969,169.433594,20.019531,27.343750,110.839844
-0.414062,-54.199219,39.062500,43.945312,22.460938
-0.410156,-172.851562,46.875000,47.851562,-54.199219
-0.406250,16.113281,26.367188,30.273438,6.347656
-0.402344,185.546875,13.671875,21.484375,94.726562
-0.398438,180.664062,16.601562,24.414062,111.328125
-0.394531,-26.855469,37.597656,32.226562,31.250000
-0.390625,-172.851562,47.363281,39.550781,-47.363281
-0.386719,-17.578125,32.714844,30.761719,-6.835938
-0.382812,181.152344,18.066406,20.019531,90.332031
-0.378906,198.730469,18.066406,21.972656,114.257812
-0.375000,6.347656,41.015625,39.550781,42.480469
-0.371094,-163.574219,56.640625,49.804688,-41.503906
-0.367188,-37.109375,41.992188,38.085938,-14.648438
-0.363281,179.687500,21.484375,22.949219,86.914062
-0.359375,207.031250,18.066406,25.390625,116.699219
-0.355469,37.597656,28.808594,41.992188,60.058594
-0.351562,-157.714844,43.457031,51.269531,-31.250000
-0.347656,-65.429688,38.574219,41.015625,-23.925781
-0.343750,172.851562,24.414062,25.390625,88.867188
-0.339844,207.031250,23.925781,22.460938,117.675781
-0.335938,54.687500,32.714844,33.203125,65.429688
-0.332031,-154.785156,46.386719,44.921875,-28.320312
-0.328125,-96.679688,41.015625,37.109375,-33.203125
-0.324219,153.808594,19.531250,21.484375,82.519531
-0.320312,209.960938,8.300781,25.390625,116.210938
-0.316406,88.867188,21.972656,33.203125,80.078125
-0.312500,-136.230469,48.339844,44.921875,-14.648438
-0.308594,-119.628906,48.339844,45.410156,-40.039062
-0.304688,135.253906,30.761719,25.878906,66.406250
-0.300781,216.796875,22.460938,23.925781,110.839844
-0.296875,130.371094,26.855469,34.667969,94.726562
