timestamp_s,eeg_1,eeg_2,eeg_3,eeg_4
-0.890625,8.789062,43.457031,35.644531,46.386719
-0.886719,-135.742188,56.152344,41.992188,-79.101562
-0.882812,-33.203125,37.109375,27.343750,-52.246094
-0.878906,164.550781,17.089844,11.230469,109.863281
-0.875000,178.710938,32.714844,14.648438,151.367188
-0.871094,28.320312,56.640625,29.296875,66.406250
-0.867188,-134.277344,67.382812,34.667969,-77.636719
-0.863281,-56.640625,47.851562,22.949219,-70.312500
-0.859375,157.714844,26.855469,11.718750,102.539062
-0.855469,183.105469,30.761719,16.601562,143.066406
-0.851562,57.128906,42.968750,28.320312,75.195312
-0.847656,-117.187500,62.011719,41.503906,-60.546875
-0.843750,-77.148438,54.199219,37.597656,-74.218750
-0.839844,137.695312,24.414062,21.972656,85.937500
-0.835938,184.570312,19.531250,20.019531,139.160156
-0.832031,87.402344,40.039062,27.343750,96.679688
-0.828125,-108.398438,63.476562,37.109375,-47.851562
-0.824219,-104.003906,52.734375,35.644531,-95.214844
-0.820312,113.769531,17.578125,22.949219,59.082031
-0.816406,173.339844,18.066406,18.066406,137.695312
-0.812500,85.449219,37.109375,22.949219,102.539062
-0.808594,-107.910156,55.664062,39.062500,-41.992188
-0.804688,-127.441406,50.781250,39.550781,-104.980469
-0.800781,82.519531,24.414062,19.042969,39.550781
-0.796875,184.082031,17.578125,13.183594,144.042969
-0.792969,136.718750,21.972656,21.484375,133.789062
-0.789062,-61.523438,48.339844,37.109375,0.976562
-0.785156,-119.628906,57.617188,38.085938,-82.519531
-0.781250,66.406250,34.667969,22.460938,19.531250
-0.777344,184.570312,22.949219,13.183594,132.324219
-0.773438,151.855469,28.320312,15.625000,138.671875
-0.769531,-36.621094,54.199219,32.714844,12.695312
-0.765625,-127.441406,57.128906,36.621094,-90.820312
-0.761719,37.109375,27.343750,19.042969,-18.554688
-0.757812,186.523438,17.089844,11.230469,116.699219
-0.753906,167.968750,22.949219,16.113281,136.230469
-0.750000,-10.742188,43.945312,28.808594,22.949219
-0.746094,-129.394531,55.175781,34.667969,-90.332031
-0.742188,13.671875,37.109375,25.390625,-30.761719
-0.738281,191.406250,21.972656,18.066406,125.976562
-0.734375,187.988281,24.414062,21.484375,150.390625
-0.730469,11.718750,46.386719,31.250000,39.550781
-0.726562,-134.765625,58.105469,40.039062,-84.960938
