timestamp_s,eeg_1,eeg_2,eeg_3,eeg_4
-0.937500,113.769531,27.343750,36.132812,117.675781
-0.933594,-9.765625,41.015625,44.921875,22.949219
-0.929688,-55.664062,45.410156,45.898438,-46.875000
-0.925781,52.246094,32.226562,36.621094,20.996094
-0.921875,131.835938,27.343750,34.667969,109.375000
-0.917969,114.257812,35.156250,33.691406,113.281250
-0.914062,-2.929688,48.339844,37.597656,23.925781
-0.910156,-67.382812,48.339844,40.527344,-54.199219
-0.906250,22.949219,36.132812,34.667969,-4.394531
-0.902344,121.093750,28.808594,30.273438,96.191406
-0.898438,115.722656,28.320312,28.808594,101.074219
-0.894531,11.230469,39.062500,36.621094,24.902344
-0.890625,-65.429688,46.875000,41.015625,-49.804688
-0.886719,8.789062,33.203125,34.179688,-20.019531
-0.882812,120.605469,19.531250,27.832031,88.867188
-0.878906,120.117188,23.437500,29.296875,105.957031
-0.875000,19.531250,34.179688,36.132812,37.597656
-0.871094,-70.800781,41.503906,36.621094,-44.921875
-0.867188,-9.765625,31.738281,30.761719,-27.832031
-0.863281,113.769531,19.531250,26.367188,86.914062
-0.859375,125.000000,23.925781,27.832031,111.816406
-0.855469,41.992188,28.808594,34.667969,54.687500
-0.851562,-58.105469,38.085938,37.109375,-34.179688
-0.847656,-11.230469,34.667969,35.156250,-21.972656
-0.843750,115.234375,23.437500,29.296875,93.750000
-0.839844,116.210938,29.785156,25.878906,101.074219
-0.835938,42.968750,37.109375,28.320312,48.339844
-0.832031,-60.058594,48.828125,34.667969,-32.226562
-0.828125,-41.503906,45.898438,30.761719,-42.480469
-0.824219,98.144531,31.738281,22.460938,74.707031
-0.820312,137.207031,28.808594,22.460938,118.164062
-0.816406,83.496094,34.667969,24.902344,92.285156
-0.812500,-34.667969,48.828125,32.226562,-2.441406
-0.808594,-40.039062,42.968750,31.250000,-43.945312
-0.804688,90.332031,25.878906,23.437500,55.664062
-0.800781,134.765625,27.343750,24.414062,113.769531
-0.796875,90.820312,30.761719,30.761719,94.726562
-0.792969,-31.250000,35.644531,33.203125,-8.300781
-0.789062,-55.664062,34.667969,27.832031,-56.640625
-0.785156,71.289062,25.878906,20.019531,38.085938
-0.781250,137.695312,31.250000,19.042969,110.839844
-0.777344,105.468750,39.062500,20.019531,104.492188
-0.773438,-11.230469,48.339844,26.855469,11.718750
-0.769531,-51.757812,50.292969,29.296875,-49.316406
-0.765625,54.687500,35.156250,22.460938,20.996094
-0.761719,137.207031,27.832031,20.019531,104.980469
-0.757812,117.675781,31.738281,21.484375,105.957031
-0.753906,-2.929688,41.503906,25.390625,13.183594
-0.750000,-66.406250,45.898438,29.296875,-62.011719
-0.746094,31.250000,34.179688,25.878906,-5.371094
-0.742188,127.441406,26.367188,23.437500,96.191406
-0.738281,116.699219,28.808594,25.878906,105.468750
-0.734375,6.347656,40.039062,32.226562,22.460938
-0.730469,-72.265625,45.898438,35.156250,-54.687500
-0.726562,6.835938,36.132812,27.343750,-11.230469
-0.722656,115.722656,24.414062,20.507812,91.308594
-0.718750,115.722656,21.972656,20.507812,99.121094
-0.714844,20.996094,37.597656,28.808594,37.109375
-0.710938,-69.824219,48.339844,34.179688,-43.457031
-0.707031,-5.371094,35.644531,33.691406,-19.531250
-0.703125,117.187500,22.460938,28.320312,90.820312
-0.699219,122.558594,25.878906,26.367188,111.816406
-0.695312,32.714844,37.109375,33.691406,56.152344
-0.691406,-72.265625,42.968750,38.574219,-34.667969
-0.687500,-25.878906,33.203125,36.621094,-29.785156
-0.683594,107.421875,21.972656,31.250000,83.984375
-0.679688,122.558594,26.367188,30.761719,110.839844
-0.675781,45.410156,35.644531,37.597656,63.964844
-0.671875,-62.500000,43.945312,41.992188,-31.250000
-0.667969,-35.156250,39.062500,37.109375,-42.968750
-0.664062,97.656250,25.878906,29.296875,72.753906
-0.660156,126.953125,26.855469,29.785156,113.769531
-0.656250,68.359375,34.667969,37.109375,78.613281
-0.652344,-51.269531,45.410156,42.480469,-20.019531
-0.648438,-51.757812,41.015625,41.015625,-48.828125
-0.644531,77.148438,23.437500,34.667969,54.687500
-0.640625,122.558594,20.996094,34.667969,105.957031
-0.636719,74.707031,30.273438,37.597656,81.542969
-0.632812,-51.269531,39.062500,39.550781,-20.019531
-0.628906,-68.847656,35.644531,36.621094,-69.335938
-0.625000,59.570312,24.414062,30.761719,24.902344
-0.621094,117.187500,24.902344,31.738281,96.679688
-0.617188,81.542969,25.878906,33.203125,83.007812
-0.613281,-35.644531,34.179688,36.132812,-15.136719
-0.609375,-71.777344,41.015625,39.550781,-67.382812
-0.605469,41.015625,31.738281,33.203125,12.695312
-0.601562,116.210938,23.437500,27.832031,93.261719
-0.597656,98.144531,26.367188,28.320312,92.773438
-0.593750,-24.902344,38.085938,35.156250,2.929688
-0.589844,-85.449219,42.480469,38.574219,-63.964844
-0.585938,20.996094,29.296875,29.785156,-4.394531
-0.582031,115.234375,16.601562,25.878906,89.355469
-0.578125,106.445312,17.578125,28.320312,94.726562
-0.574219,-5.371094,33.691406,33.691406,13.671875
-0.570312,-80.078125,43.945312,33.203125,-58.593750
-0.566406,7.812500,38.574219,24.414062,-13.671875
-0.562500,115.234375,31.738281,23.437500,92.773438
-0.558594,110.839844,32.714844,29.785156,100.097656
-0.554688,10.742188,41.992188,34.179688,27.343750
-0.550781,-76.660156,48.828125,33.691406,-48.339844
-0.546875,-2.441406,38.085938,27.343750,-19.042969
-0.542969,117.675781,25.878906,23.925781,92.773438
-0.539062,123.046875,28.320312,24.902344,106.933594
-0.535156,34.667969,39.062500,27.832031,41.015625
-0.531250,-69.335938,46.875000,32.226562,-44.433594
-0.527344,-21.484375,38.085938,27.832031,-34.179688
-0.523438,108.398438,20.996094,21.972656,78.613281
-0.519531,121.582031,21.484375,24.902344,107.421875
-0.515625,38.574219,31.738281,32.226562,59.570312
-0.511719,-68.847656,41.015625,40.039062,-32.226562
-0.507812,-33.691406,36.621094,36.132812,-39.550781
-0.503906,96.679688,20.996094,27.832031,75.683594
-0.500000,119.628906,20.507812,28.320312,113.769531
-0.496094,60.058594,26.855469,30.273438,76.171875
-0.492188,-55.175781,37.597656,37.109375,-16.601562
-0.488281,-50.781250,35.156250,32.226562,-42.968750
-0.484375,82.519531,20.507812,25.878906,62.011719
-0.480469,124.023438,16.601562,29.296875,109.863281
-0.476562,76.660156,20.507812,30.273438,80.078125
-0.472656,-40.039062,38.085938,40.527344,-8.300781
-0.468750,-50.292969,40.527344,39.062500,-46.875000
-0.464844,77.636719,24.414062,29.296875,41.503906
-0.460938,130.371094,22.949219,30.761719,107.910156
-0.457031,94.238281,32.226562,33.203125,97.656250
-0.453125,-26.855469,43.457031,38.574219,1.464844
-0.449219,-64.941406,41.015625,40.527344,-53.710938
-0.445312,54.687500,27.832031,33.203125,26.855469
-0.441406,126.953125,24.414062,30.761719,104.980469
-0.437500,100.097656,28.808594,34.667969,100.097656
-0.433594,-19.042969,39.550781,40.527344,10.253906
-0.429688,-69.335938,45.898438,41.503906,-51.757812
-0.425781,36.132812,36.132812,36.621094,10.742188
-0.421875,118.652344,24.414062,34.667969,96.679688
-0.417969,101.562500,24.902344,35.156250,102.539062
